,artist_id,venue_id,event_id
5578,1918046,2693,1
5579,1918046,5048,1
5580,1918046,5584,1
5581,1918046,5585,1
5582,1919609,2887,1
5583,1919609,3179,1
5584,1919609,4047,1
5585,1919609,4462,1
5586,1919609,4468,1
5587,1919609,4714,1
5588,1919609,4845,1
5589,1919609,5076,1
5590,1926121,2043,1
5591,1926121,4864,1
5592,1928581,1346,1
5593,1928581,3172,1
5594,1928581,3887,1
5595,1928581,5017,1
5596,1929111,37,1
5597,1929111,1921,1
5598,1929111,2010,1
5599,1929111,3163,1
5600,1937813,824,1
5601,1937813,835,1
5602,1937813,1230,1
5603,1937813,1780,1
5604,1937813,2010,1
5605,1937813,5075,1
5606,1937813,5385,1
5607,1938355,1748,1
5608,1938355,2016,1
5609,1938355,2898,1
5610,1938355,3153,1
5611,1938355,3918,1
5612,1938355,4399,1
5613,1938355,4785,1
5614,1938355,5378,1
5615,1938626,819,1
5616,1938626,1006,1
5617,1938626,2010,1
5618,1938626,4610,1
5619,1938626,4710,1
5620,1938626,5625,1
5621,1943656,531,1
5622,1943656,1931,1
5623,1943656,1932,1
5624,1943656,2048,1
5625,1943656,2188,1
5626,1943656,3097,1
5627,1943656,3196,1
5628,1945144,1745,1
5629,1945144,3695,1
5630,1945144,5503,1
5631,1946554,379,1
5632,1946554,718,1
5633,1946554,722,1
5634,1946554,1296,1
5635,1946554,1983,1
5636,1946554,2176,1
5637,1946554,3063,2
5638,1946554,4068,1
5639,1946554,4318,1
5640,1958703,5155,1
5641,1965288,2028,1
5642,1965288,3487,1
5643,1974544,3695,1
5644,1977507,2283,1
5645,1977512,3884,1
5646,1977512,4431,1
5647,1986199,730,1
5648,1986199,2887,1
5649,1986199,4740,1
5650,1986832,4412,1
5651,1990639,1875,1
5652,2004026,3760,1
5653,2004026,4353,1
5654,2004026,4668,1
5655,2004026,5075,1
5656,2004026,5232,1
5657,2005069,292,1
5658,2005069,536,1
5659,2005069,537,4
5660,2005069,3879,8
5661,2005069,3941,1
5662,2005069,4058,1
5663,2005352,161,1
5664,2005352,2080,1
5665,2005352,2086,1
5666,2005352,2934,3
5667,2005352,2990,1
5668,2005352,3578,1
5669,2006048,490,1
5670,2006048,1939,1
5671,2006048,2471,1
5672,2006048,3042,1
5673,2006048,5257,1
5674,2006048,5407,1
5675,2008056,5505,2
5676,2011449,4617,1
5677,2034319,1430,1
5678,2034319,1431,1
5679,2049493,4155,1
5680,2049493,4156,1
5681,2049493,4157,1
5682,2049493,4158,1
5683,2049493,4159,1
5684,2049493,4160,1
5685,2056629,4394,1
5686,2056629,4396,1
5687,2060369,1652,1
5688,2072867,835,1
5689,2079296,1440,1
5690,2079296,1441,1
5691,2079296,2440,1
5692,2079296,2441,2
5693,2079296,3149,1
5694,2079296,4385,1
5695,2083137,1252,1
5696,2083137,4860,1
5697,2083137,5301,2
5698,2109277,730,1
5699,2109277,2887,1
5700,2109277,4740,1
5701,2117110,2121,1
5702,2117110,3289,1
5703,2119716,503,1
5704,2127614,62,1
5705,2127614,564,1
5706,2127614,683,1
5707,2127614,853,3
5708,2127614,2401,1
5709,2127614,3075,3
5710,2127614,3078,1
5711,2127614,3099,1
5712,2127614,3328,1
5713,2127614,3488,1
5714,2127614,3492,1
5715,2127614,3609,1
5716,2127614,3652,1
5717,2127614,4120,1
5718,2127614,4753,1
5719,2127614,5104,1
5720,2127614,5105,1
5721,2127614,5169,2
5722,2127614,5171,1
5723,2127614,5628,1
5724,2135168,1964,1
5725,2135168,5230,1
5726,2144805,644,1
5727,2144805,2079,1
5728,2144805,4021,1
5729,2147355,1339,1
5730,2147355,4551,1
5731,2148090,679,1
5732,2148090,5558,1
5733,2148090,5667,1
5734,2148619,3459,1
5735,2148619,4313,1
5736,2157866,115,1
5737,2157866,708,1
5738,2157866,730,1
5739,2157866,819,1
5740,2157866,1833,1
5741,2157866,2887,1
5742,2157866,4943,1
5743,2157866,5155,1
5744,2159129,3716,1
5745,2159129,4550,1
5746,2165179,1074,1
5747,2165179,3749,1
5748,2165258,29,1
5749,2165258,728,1
5750,2165258,1979,1
5751,2165258,2210,1
5752,2165258,3180,1
5753,2165258,4074,1
5754,2165258,4773,1
5755,2165258,4889,1
5756,2165258,5691,1
5757,2176868,1875,1
5758,2180166,2563,1
5759,2186737,4692,1
5760,2190523,175,1
5761,2190523,639,1
5762,2190523,842,1
5763,2190523,1097,7
5764,2190523,2521,1
5765,2190523,2560,1
5766,2190523,2572,1
5767,2190523,2640,1
5768,2190523,3236,1
5769,2190523,4173,1
5770,2190523,4260,1
5771,2190523,4270,1
5772,2190523,4588,1
5773,2190523,4638,1
5774,2190523,4899,1
5775,2190523,5086,1
5776,2190523,5317,1
5777,2190523,5359,1
5778,2190523,5624,1
5779,2190988,1658,1
5780,2195786,819,1
5781,2195786,1252,1
5782,2195786,4710,1
5783,2207099,5550,1
5784,2207799,1521,1
5785,2207799,1678,1
5786,2207799,4985,1
5787,2207799,5035,1
5788,2223488,629,1
5789,2223488,4115,2
5790,2225931,357,2
5791,2225931,518,1
5792,2225931,1645,3
5793,2225931,1943,1
5794,2225931,1944,1
5795,2225931,2026,1
5796,2225931,2027,1
5797,2225931,4123,1
5798,2225931,5237,1
5799,2226850,1485,2
5800,2226850,1766,1
5801,2228811,3280,1
5802,2230304,3415,2
5803,2231816,4864,1
5804,2236095,2350,1
5805,2236141,2965,1
5806,2236141,4124,1
5807,2236141,5363,1
5808,2243188,1483,2
5809,2243188,1484,2
5810,2243188,2479,1
5811,2243188,3557,1
5812,2246382,2526,1
5813,2246382,3120,1
5814,2246382,4245,1
5815,2246382,4672,1
5816,2246382,4807,1
5817,2246382,5103,1
5818,2246382,5551,1
5819,2247028,2313,1
5820,2247028,2914,1
5821,2247028,3455,1
5822,2247028,3456,1
5823,2247028,3457,1
5824,2249648,82,1
5825,2249648,3722,1
5826,2249648,4020,1
5827,2255474,2273,1
5828,2255474,2274,1
5829,2255474,2275,1
5830,2255474,2276,2
5831,2255474,2277,1
5832,2255474,2566,1
5833,2255474,2567,1
5834,2255474,4585,1
5835,2257295,129,1
5836,2257295,4791,1
5837,2257295,4801,1
5838,2257298,821,1
5839,2257298,2142,1
5840,2257298,3133,1
5841,2257298,3393,1
5842,2257298,4717,1
5843,2257298,4915,1
5844,2257737,3114,1
5845,2257737,3115,1
5846,2257737,4239,2
5847,2257737,4240,1
5848,2257737,4490,1
5849,2263092,1310,1
5850,2263092,1678,1
5851,2275209,579,1
5852,2276741,38,1
5853,2276741,576,1
5854,2276741,1140,1
5855,2280639,128,1
5856,2280639,1591,1
5857,2280639,2912,1
5858,2280639,4967,1
5859,2280639,5519,1
5860,2280645,4575,1
5861,2282176,103,1
5862,2282178,2467,1
5863,2282178,3432,1
5864,2284519,2008,2
5865,2286892,1052,6
5866,2286892,3087,1
5867,2286892,3210,1
5868,2286892,3579,1
5869,2286892,4004,1
5870,2286892,5268,3
5871,2286892,5443,3
5872,2286892,5576,2
5873,2298913,2373,1
5874,2298913,4715,1
5875,2315658,1140,1
5876,2318407,213,1
5877,2318407,526,1
5878,2318407,1100,1
5879,2318407,1257,1
5880,2318407,1368,1
5881,2318407,1984,1
5882,2318407,2304,1
5883,2318407,2523,1
5884,2318407,2614,1
5885,2318407,2677,1
5886,2318407,2856,2
5887,2318407,2901,1
5888,2318407,2946,1
5889,2318407,3349,1
5890,2318407,3371,1
5891,2318407,3592,1
5892,2318407,3648,1
5893,2318407,3668,1
5894,2318407,3841,1
5895,2318407,4066,1
5896,2318407,4408,1
5897,2318407,5711,1
5898,2319177,129,1
5899,2326001,953,1
5900,2326001,5589,1
5901,2332894,4547,1
5902,2341699,3793,1
5903,2343400,713,1
5904,2343400,3325,1
5905,2343400,3481,1
5906,2345111,576,1
5907,2345111,617,1
5908,2345111,1652,1
5909,2345111,2260,1
5910,2345111,3043,1
5911,2345111,3821,1
5912,2345111,5315,1
5913,2345412,3695,1
5914,2345529,5052,1
5915,2345616,4543,1
5916,2345616,4545,1
5917,2345616,4724,1
5918,2345616,4887,1
5919,2345616,5033,1
5920,2345616,5675,1
5921,2349837,1428,1
5922,2349837,1838,1
5923,2356204,1749,1
5924,2356204,2010,1
5925,2363827,179,1
5926,2363827,1896,1
5927,2363827,2210,1
5928,2363827,3863,1
5929,2363827,3955,1
5930,2363827,3956,1
5931,2366357,2010,1
5932,2367897,5063,1
5933,2371817,835,1
5934,2371817,2008,1
5935,2371817,4446,1
5936,2371817,4710,1
5937,2371817,5292,1
5938,2371817,5294,1
5939,2372181,1054,1
5940,2372181,1590,1
5941,2372181,2466,17
5942,2372181,5450,1
5943,2372181,5452,3
5944,2381082,2508,1
5945,2381082,2509,1
5946,2381094,1704,1
5947,2381094,3610,1
5948,2381094,3836,1
5949,2381094,4441,1
5950,2381094,5368,1
5951,2381094,5371,1
5952,2382197,1316,1
5953,2382197,1317,1
5954,2382197,1318,1
5955,2382197,1319,1
5956,2382197,2136,1
5957,2394551,1060,1
5958,2394551,1266,1
5959,2394551,4583,1
5960,2398963,2900,1
5961,2399131,4864,1
5962,2400569,657,1
5963,2400569,2833,1
5964,2400569,4886,1
5965,2400569,5426,1
5966,2401676,4233,1
5967,2401679,1005,1
5968,2401679,1960,1
5969,2401679,3049,1
5970,2401679,3583,1
5971,2401679,3595,1
5972,2401679,5518,1
5973,2402864,5063,1
5974,2404658,2008,1
5975,2405383,1363,45
5976,2405383,2582,1
5977,2405383,4254,1
5978,2407464,4918,1
5979,2410751,1140,1
5980,2410751,5045,1
5981,2410783,679,1
5982,2410783,1599,1
5983,2410783,2952,1
5984,2410783,4710,1
5985,2411429,179,1
5986,2413621,808,1
5987,2413621,4600,1
5988,2413621,5164,1
5989,2424701,800,1
5990,2424701,997,1
5991,2424701,2039,1
5992,2424701,2337,1
5993,2424701,3559,1
5994,2424701,3577,1
5995,2424701,4098,1
5996,2425308,3786,1
5997,2430005,709,1
5998,2430005,710,2
5999,2430005,711,1
6000,2430005,712,1
6001,2430427,1299,1
6002,2434806,1954,2
6003,2434806,2380,3
6004,2434806,2851,1
6005,2434806,3190,3
6006,2434806,3843,1
6007,2434806,4457,1
6008,2434806,5573,1
6009,2434806,5575,1
6010,2437754,4680,1
6011,2440331,1505,1
6012,2440331,3768,1
6013,2440331,5625,1
6014,2441108,440,2
6015,2443468,2909,1
6016,2443468,4639,1
6017,2447834,1,1
6018,2469989,4839,1
6019,2470215,1222,1
6020,2470215,4369,1
6021,2471271,3315,1
6022,2471775,57,1
6023,2471775,2121,1
6024,2471775,3289,1
6025,2471824,3786,1
6026,2473957,3270,1
6027,2475860,443,1
6028,2475860,1639,1
6029,2475860,5432,2
6030,2483723,179,1
6031,2488704,2886,1
6032,2506631,865,2
6033,2506631,5495,1
6034,2507532,326,1
6035,2507532,835,1
6036,2507532,1875,1
6037,2507532,2998,1
6038,2507532,3973,1
6039,2507532,4610,1
6040,2507532,4801,1
6041,2507532,5625,1
6042,2516820,638,1
6043,2516820,3206,1
6044,2516820,4736,1
6045,2516820,5054,1
6046,2517217,1252,1
6047,2517217,2887,1
6048,2518725,1211,1
6049,2518725,2459,1
6050,2518725,3666,1
6051,2522516,106,2
6052,2522516,206,1
6053,2522516,2551,2
6054,2522516,3156,2
6055,2522516,3910,1
6056,2522516,4370,2
6057,2522516,4371,1
6058,2522516,4541,1
6059,2522516,4592,1
6060,2522516,4955,1
6061,2522516,5168,1
6062,2538089,117,1
6063,2538089,3415,1
6064,2538322,595,1
6065,2538322,2008,2
6066,2538322,4529,1
6067,2538322,5640,1
6068,2539960,1676,1
6069,2539960,4420,1
6070,2539960,5247,1
6071,2540674,129,1
6072,2540674,1586,1
6073,2540674,5166,1
6074,2552558,2622,2
6075,2552558,2730,1
6076,2552558,3512,1
6077,2552558,5411,1
6078,2552558,5486,1
6079,2552558,5606,1
6080,2552558,5631,1
6081,2567142,595,4
6082,2567142,3793,1
6083,2568578,1529,1
6084,2568578,2719,1
6085,2568578,4326,1
6086,2568578,4639,1
6087,2568578,4972,1
6088,2568578,5351,1
6089,2568578,5650,1
6090,2578448,2552,1
6091,2584895,739,1
6092,2584895,835,1
6093,2584895,1006,1
6094,2584895,2008,1
6095,2584895,4740,1
6096,2584895,4894,1
6097,2589439,1550,2
6098,2597172,179,1
6099,2601442,5349,1
6100,2605279,433,1
6101,2617522,520,2
6102,2617522,595,1
6103,2617522,5404,1
6104,2620342,4243,7
6105,2623099,479,1
6106,2624335,2809,1
6107,2635233,2030,1
6108,2635233,4851,1
6109,2635233,4911,1
6110,2635233,5005,1
6111,2642420,474,1
6112,2642420,4610,1
6113,2642420,5017,1
6114,2644063,501,1
6115,2644063,616,1
6116,2644063,1904,1
6117,2644063,2107,1
6118,2644063,2341,1
6119,2644063,4697,1
6120,2644063,5155,1
6121,2657036,173,1
6122,2657036,1615,1
6123,2657036,1785,2
6124,2657036,5301,1
6125,2659656,5672,2
6126,2664072,179,1
6127,2669443,1700,4
6128,2687610,1276,1
6129,2687610,1279,1
6130,2687610,1582,1
6131,2687610,2442,1
6132,2687610,2463,1
6133,2687610,3701,1
6134,2687610,4136,1
6135,2687610,5331,1
6136,2687610,5347,1
6137,2687610,5353,1
6138,2687610,5501,1
6139,2697209,33,1
6140,2704912,2010,1
6141,2714686,151,1
6142,2714686,1197,1
6143,2714686,1227,1
6144,2714686,1313,1
6145,2714686,4698,1
6146,2714686,4860,1
6147,2714686,5625,1
6148,2730795,72,1
6149,2730795,520,1
6150,2735632,80,1
6151,2735632,1284,1
6152,2735632,2071,1
6153,2735632,2279,1
6154,2735632,2498,1
6155,2735632,3240,10
6156,2735632,4635,2
6157,2735632,4685,1
6158,2746850,4464,1
6159,2746850,4704,1
6160,2759593,2010,1
6161,2763969,2864,1
6162,2771619,1658,1
6163,2771661,883,1
6164,2776081,5063,1
6165,2776468,838,1
6166,2776468,881,1
6167,2776468,2003,1
6168,2776468,2178,1
6169,2776468,4357,1
6170,2777390,2809,1
6171,2792684,2069,1
6172,2792684,2640,1
6173,2792684,2772,1
6174,2792684,2887,1
6175,2792684,2904,1
6176,2792684,4218,1
6177,2792684,4735,1
6178,2792684,4829,1
6179,2792684,5154,1
6180,2802874,2231,1
6181,2802874,2615,1
6182,2802874,2963,1
6183,2809220,109,1
6184,2813829,2295,1
6185,2820417,179,1
6186,2820417,405,1
6187,2820417,616,1
6188,2820417,2043,1
6189,2820417,3722,1
6190,2821939,3379,1
6191,2821939,4269,1
6192,2831623,5274,1
6193,2847488,605,1
6194,2847488,620,1
6195,2847488,867,1
6196,2854582,1006,1
6197,2869326,2882,1
6198,2876796,4654,2
6199,2877103,697,1
6200,2879942,5387,19
6201,2880829,2008,1
6202,2885019,1823,1
6203,2885900,69,1
6204,2885900,565,1
6205,2885900,1794,1
6206,2885900,2395,1
6207,2885900,3269,1
6208,2885900,3383,1
6209,2885900,4194,1
6210,2885900,4639,1
6211,2885900,5079,1
6212,2885900,5595,1
6213,2886283,1634,1
6214,2886283,2619,1
6215,2887015,2784,1
6216,2887015,5074,1
6217,2887015,5552,1
6218,2891857,4038,1
6219,2904843,3530,1
6220,2904843,3953,1
6221,2915794,912,2
6222,2915794,1407,1
6223,2915794,1703,1
6224,2915794,2284,1
6225,2926044,5312,1
6226,2927548,2135,1
6227,2927548,2378,1
6228,2930044,3695,2
6229,2943544,835,1
6230,2949834,1658,1
6231,2949834,2848,1
6232,2949834,3369,1
6233,2966692,1897,1
6234,2966692,3187,1
6235,2966692,3991,1
6236,2966692,4088,1
6237,2966692,4687,1
6238,2966692,5038,1
6239,2983731,2907,1
6240,2983731,5155,3
6241,2988338,520,1
6242,2988338,835,1
6243,2988338,1289,1
6244,2988338,1341,1
6245,2988338,3347,1
6246,2988338,3706,1
6247,2993816,4221,1
6248,2995073,909,1
6249,2995073,4623,1
6250,3004270,104,2
6251,3017441,2318,1
6252,3017441,2319,1
6253,3030064,4943,1
6254,3041976,2768,1
6255,3053026,3479,1
6256,3055056,736,1
6257,3055056,1876,1
6258,3055056,2887,1
6259,3055056,4704,1
6260,3055056,5045,1
6261,3056144,2599,1
6262,3057845,72,1
6263,3057845,1024,1
6264,3057845,5365,1
6265,3057845,5382,1
6266,3083483,3403,1
6267,3086903,2352,1
6268,3111038,1773,1
6269,3111038,3124,2
6270,3111760,1964,1
6271,3111760,5282,1
6272,3112744,2672,1
6273,3112744,3691,1
6274,3113089,480,1
6275,3113089,495,1
6276,3113089,1408,1
6277,3113089,3509,1
6278,3126670,747,1
6279,3126670,802,1
6280,3126670,1181,1
6281,3126670,1425,1
6282,3126670,3905,1
6283,3126670,4908,1
6284,3126670,5121,2
6285,3149334,1658,1
6286,3149334,2271,3
6287,3149334,3159,1
6288,3149334,4375,1
6289,3158788,425,2
6290,3158788,426,1
6291,3158788,456,1
6292,3158788,552,5
6293,3158788,614,1
6294,3158788,839,1
6295,3158788,1306,1
6296,3158788,1307,1
6297,3158788,1502,1
6298,3158788,1579,1
6299,3158788,1642,1
6300,3158788,3059,1
6301,3158788,3061,2
6302,3158788,3062,1
6303,3158788,3098,2
6304,3158788,3209,8
6305,3158788,3378,4
6306,3158788,3387,1
6307,3158788,3388,1
6308,3158788,3531,1
6309,3158788,4081,1
6310,3158788,4162,1
6311,3158788,4595,1
6312,3158788,5001,7
6313,3158788,5218,1
6314,3158788,5271,1
6315,3158788,5608,2
6316,3158788,5670,1
6317,3165490,2898,1
6318,3165490,3918,1
6319,3165490,4399,1
6320,3165756,1327,1
6321,3165756,1328,1
6322,3167228,1231,1
6323,3167228,1361,1
6324,3167228,2030,1
6325,3167228,5273,1
6326,3168705,112,1
6327,3168705,113,1
6328,3168705,415,1
6329,3168705,1269,1
6330,3168705,1971,1
6331,3168705,2700,1
6332,3168705,3292,1
6333,3168705,3501,1
6334,3168705,4414,1
6335,3168705,5158,1
6336,3168705,5195,1
6337,3174143,339,1
6338,3174143,1249,1
6339,3174143,1334,1
6340,3174143,4020,1
6341,3174143,5454,1
6342,3201733,2799,1
6343,3206844,3786,1
6344,3208085,678,1
6345,3208085,1512,1
6346,3208085,2166,1
6347,3208085,4777,1
6348,3208085,4778,1
6349,3208085,4779,1
6350,3208085,4780,1
6351,3213796,109,1
6352,3219306,1829,1
6353,3222458,2467,1
6354,3222458,3706,1
6355,3222651,4927,1
6356,3227931,2000,1
6357,3227931,2766,1
6358,3227931,4184,1
6359,3227931,5264,1
6360,3227931,5425,1
6361,3229100,1679,1
6362,3229100,2844,1
6363,3240819,474,1
6364,3240819,1874,1
6365,3240819,2887,1
6366,3240819,4859,1
6367,3240819,5301,1
6368,3241404,254,1
6369,3241404,1180,1
6370,3241404,1432,1
6371,3241404,1817,1
6372,3241404,2447,1
6373,3241404,4351,1
6374,3241404,4495,1
6375,3243988,5138,1
6376,3283802,1695,2
6377,3283802,2025,1
6378,3283802,2861,1
6379,3283802,3215,1
6380,3283802,3554,1
6381,3294950,3891,1
6382,3302114,118,1
6383,3302114,119,1
6384,3302114,302,1
6385,3302114,4711,1
6386,3302114,4810,1
6387,3302114,5162,1
6388,3312723,429,1
6389,3318481,3198,1
6390,3318481,5316,1
6391,3329978,640,1
6392,3329978,2838,1
6393,3329978,3077,1
6394,3329978,4724,1
6395,3357454,2945,1
6396,3357454,5503,1
6397,3365143,363,1
6398,3365143,1393,1
6399,3365143,2779,1
6400,3365143,3623,1
6401,3365143,5204,1
6402,3372682,409,1
6403,3373332,468,1
6404,3373332,785,1
6405,3373332,1467,1
6406,3373332,2707,6
6407,3373332,3212,2
6408,3373332,3339,2
6409,3373332,3553,1
6410,3373332,3597,1
6411,3373332,3602,1
6412,3373332,3629,1
6413,3373332,4046,1
6414,3373332,4422,1
6415,3373332,4423,1
6416,3373332,4424,1
6417,3373332,4425,1
6418,3373332,4426,1
6419,3373332,4427,1
6420,3373332,4652,1
6421,3375197,3858,2
6422,3375197,3859,2
6423,3375197,3860,1
6424,3375197,3861,1
6425,3375197,3862,2
6426,3375870,590,1
6427,3375870,1061,1
6428,3375870,2238,1
6429,3376570,339,1
6430,3376570,4886,1
6431,3377481,3695,1
6432,3390273,382,1
6433,3390273,4062,1
6434,3393268,1246,1
6435,3393268,1271,1
6436,3393268,5492,1
6437,3406148,73,1
6438,3406148,74,1
6439,3406148,75,1
6440,3406148,420,1
6441,3406148,1115,1
6442,3406148,2356,1
6443,3406148,2832,1
6444,3406148,3907,1
6445,3414373,1137,2
6446,3414373,1138,1
6447,3426236,475,2
6448,3426236,783,1
6449,3426236,797,1
6450,3426236,1066,1
6451,3426236,1424,3
6452,3426236,1435,1
6453,3426236,1436,1
6454,3426236,1437,1
6455,3426236,1438,1
6456,3426236,1439,1
6457,3426236,1528,1
6458,3426236,2186,1
6459,3426236,2207,1
6460,3426236,2621,1
6461,3426236,2741,1
6462,3426236,2927,2
6463,3426236,2941,1
6464,3426236,3164,2
6465,3426236,3450,1
6466,3426236,3462,1
6467,3426236,3789,1
6468,3426236,3937,1
6469,3426236,3938,1
6470,3426236,3939,1
6471,3426236,4069,2
6472,3426236,4099,3
6473,3426236,4101,1
6474,3426236,4771,1
6475,3426236,4815,1
6476,3426236,5346,2
6477,3426236,5373,1
6478,3432851,4335,1
6479,3432851,4336,1
6480,3432851,4337,1
6481,3435869,2887,1
6482,3470916,2516,1
6483,3470916,2517,1
6484,3470916,2518,1
6485,3470916,2519,1
6486,3470916,2520,1
6487,3474510,225,1
6488,3474510,394,1
6489,3474510,1348,1
6490,3474510,1418,1
6491,3474510,1850,1
6492,3474510,2104,1
6493,3474510,4443,1
6494,3481576,754,1
6495,3481576,990,1
6496,3481576,1875,1
6497,3481576,5651,1
6498,3482736,4478,1
6499,3482736,4735,1
6500,3482736,5458,1
6501,3489787,2529,1
6502,3489787,2530,1
6503,3489787,3398,1
6504,3489787,3552,1
6505,3491873,1755,1
6506,3491873,1824,1
6507,3491873,2880,1
6508,3491873,5551,1
6509,3496553,1127,1
6510,3496553,3674,1
6511,3496553,4309,1
6512,3496553,5067,1
6513,3498823,1252,1
6514,3505055,0,1
6515,3505055,2586,1
6516,3505055,4860,1
6517,3510266,1096,1
6518,3510266,1275,1
6519,3510266,1591,1
6520,3510266,2780,1
6521,3510266,4961,1
6522,3510266,4967,1
6523,3510266,4969,1
6524,3511764,1744,1
6525,3511764,2016,1
6526,3511764,3225,1
6527,3511764,4399,2
6528,3511764,5417,1
6529,3527307,644,1
6530,3527307,867,1
6531,3527307,2010,1
6532,3527307,4462,1
6533,3527307,5044,1
6534,3533915,3536,1
6535,3533915,3537,1
6536,3533915,3538,1
6537,3533915,3539,1
6538,3558051,333,2
6539,3558051,1147,3
6540,3558051,1477,2
6541,3558051,2539,5
6542,3558051,2749,2
6543,3558051,2823,1
6544,3558051,3202,2
6545,3558051,3828,2
6546,3558051,4372,3
6547,3563504,1505,1
6548,3563504,2123,1
6549,3563504,4462,1
6550,3563504,5301,1
6551,3563504,5385,1
6552,3563504,5625,1
6553,3571812,1012,2
6554,3573325,3279,1
6555,3581404,867,1
6556,3588949,336,1
6557,3588949,742,1
6558,3588949,1591,1
6559,3588949,1810,1
6560,3588949,3238,1
6561,3590809,5063,1
6562,3607896,4839,1
6563,3613513,2909,1
6564,3620835,2008,1
6565,3620835,2887,1
6566,3628313,4462,1
6567,3630512,3251,1
6568,3630512,3405,1
6569,3641562,4267,1
6570,3641562,4953,1
6571,3641562,4954,1
6572,3648521,5032,1
6573,3658632,296,1
6574,3660176,771,1
6575,3660176,788,1
6576,3660176,1081,1
6577,3660176,4164,1
6578,3678028,3279,1
6579,3685625,2306,1
6580,3685625,3546,1
6581,3685625,4503,2
6582,3685625,4504,1
6583,3699962,5032,1
6584,3704782,308,1
6585,3704782,651,2
6586,3704782,684,1
6587,3704782,1737,1
6588,3704782,2002,1
6589,3704782,2340,1
6590,3704782,2680,1
6591,3704782,2812,1
6592,3704782,2895,4
6593,3704782,3233,2
6594,3704782,3327,1
6595,3704782,3988,2
6596,3704782,4005,1
6597,3704782,5548,2
6598,3713523,1988,1
6599,3713926,1352,1
6600,3713926,5084,1
6601,3713926,5638,1
6602,3726319,5032,1
6603,3751298,469,1
6604,3751298,1072,1
6605,3751298,1614,1
6606,3751298,2580,1
6607,3751298,4195,1
6608,3751298,4609,1
6609,3751993,83,1
6610,3751993,1295,1
6611,3751993,2087,1
6612,3751993,2961,1
6613,3751993,5582,1
6614,3758382,835,1
6615,3758382,2123,1
6616,3758382,2151,1
6617,3763915,2126,1
6618,3763915,2127,1
6619,3763915,2134,1
6620,3763915,5019,1
6621,3763915,5167,1
6622,3763915,5424,1
6623,3772736,2008,1
6624,3774703,2971,4
6625,3774703,4243,1
6626,3786427,9,1
6627,3786427,12,1
6628,3786427,852,1
6629,3786427,2226,1
6630,3786427,4710,1
6631,3801055,4421,1
6632,3807431,634,1
6633,3828390,2008,1
6634,3835394,814,1
6635,3836017,667,3
6636,3836017,2511,2
6637,3836017,5115,1
6638,3866047,595,1
6639,3866047,4839,1
6640,3877805,129,1
6641,3877805,835,1
6642,3877805,3127,1
6643,3877805,3173,1
6644,3877805,3887,1
6645,3877805,5392,1
6646,3896680,35,1
6647,3896680,114,1
6648,3896680,116,1
6649,3896680,692,1
6650,3896680,693,1
6651,3896680,694,1
6652,3896680,702,1
6653,3896680,1105,1
6654,3896680,1117,1
6655,3896680,1293,1
6656,3896680,1442,1
6657,3896680,1665,1
6658,3896680,1668,1
6659,3896680,2158,1
6660,3896680,2676,1
6661,3896680,3028,1
6662,3896680,3029,1
6663,3896680,3031,1
6664,3896680,3314,1
6665,3896680,3322,1
6666,3896680,3326,1
6667,3896680,3518,1
6668,3896680,3945,1
6669,3896680,4566,1
6670,3896680,4576,1
6671,3916861,1297,1
6672,3923126,3219,4
6673,3923126,3288,4
6674,3923126,4629,3
6675,3963084,5642,1
6676,3971084,81,1
6677,3971084,1244,1
6678,3971084,1859,1
6679,3971084,2070,1
6680,3971084,2131,3
6681,3971084,4616,1
6682,3971084,5562,1
6683,3971084,5581,1
6684,3986408,1841,1
6685,3986408,3102,1
6686,3989183,2607,1
6687,3989183,2608,1
6688,3989183,2609,1
6689,3989183,2610,1
6690,3989183,2611,1
6691,3998857,806,1
6692,3998857,3464,1
6693,3998857,3541,1
6694,3998857,3601,1
6695,3998857,3632,1
6696,3998857,3633,1
6697,3998857,3634,1
6698,3998857,3635,1
6699,3998857,3636,1
6700,4026422,929,2
6701,4027048,595,1
6702,4027048,1798,1
6703,4027048,1856,1
6704,4027048,3023,1
6705,4027048,3793,1
6706,4027048,4276,1
6707,4027048,5072,1
6708,4040568,796,2
6709,4040568,1615,1
6710,4040568,1923,1
6711,4040568,2349,1
6712,4040568,3174,1
6713,4040568,5275,1
6714,4040568,5526,1
6715,4042462,4183,1
6716,4043547,326,1
6717,4043547,645,1
6718,4043547,1749,1
6719,4043547,4740,1
6720,4043547,5166,1
6721,4043547,5625,1
6722,4054286,2008,1
6723,4058081,3065,1
6724,4061217,460,1
6725,4061217,2162,1
6726,4068256,4928,1
6727,4068256,5638,1
6728,4075892,85,1
6729,4075892,1022,1
6730,4075892,1230,1
6731,4075892,1658,1
6732,4075892,2010,1
6733,4075892,3333,1
6734,4075892,3950,1
6735,4075892,4705,1
6736,4075892,4766,1
6737,4075892,5385,1
6738,4076288,565,1
6739,4076288,1615,1
6740,4076288,4864,1
6741,4095219,181,2
6742,4101798,391,1
6743,4101798,1104,1
6744,4101798,2325,1
6745,4101798,2887,1
6746,4101798,3614,1
6747,4101798,4453,1
6748,4112435,186,1
6749,4112435,559,1
6750,4112435,562,1
6751,4112435,619,1
6752,4112435,2388,1
6753,4112435,3163,1
6754,4112435,3676,1
6755,4112435,5315,1
6756,4118540,565,2
6757,4118540,2963,1
6758,4118540,3793,1
6759,4159334,474,1
